From File,To File,References,From Entities,To Entities
"opencv-4.12.0/modules/features2d/test/test_descriptors_regression.impl.hpp","opencv-4.12.0/modules/core/src/persistence_types.cpp",10,1,10
"opencv-4.12.0/modules/features2d/test/test_descriptors_regression.impl.hpp","opencv-4.12.0/modules/core/src/system.cpp",15,4,4
"opencv-4.12.0/modules/features2d/test/test_descriptors_regression.impl.hpp","opencv-4.12.0/modules/features2d/include/opencv2/features2d.hpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_descriptors_regression.impl.hpp","opencv-4.12.0/modules/features2d/test/test_descriptors_regression.cpp",4,3,3
"opencv-4.12.0/modules/features2d/test/test_descriptors_regression.impl.hpp","opencv-4.12.0/modules/imgcodecs/src/loadsave.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_descriptors_regression.impl.hpp","opencv-4.12.0/modules/imgproc/src/imgwarp.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_descriptors_regression.impl.hpp","opencv-4.12.0/modules/imgproc/src/resize.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_descriptors_regression.impl.hpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",57,7,7
"opencv-4.12.0/modules/features2d/test/test_descriptors_regression.impl.hpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",35,11,8
"opencv-4.12.0/modules/features2d/test/test_descriptors_regression.impl.hpp","opencv-4.12.0/modules/ts/src/ts.cpp",28,5,4
"opencv-4.12.0/modules/features2d/test/test_descriptors_regression.impl.hpp","opencv-4.12.0/modules/ts/src/ts_func.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_descriptors_regression.impl.hpp","opencv-4.12.0/modules/ts/src/ts_gtest.cpp",39,3,6
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.cpp","opencv-4.12.0/modules/features2d/include/opencv2/features2d.hpp",2,2,1
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.cpp","opencv-4.12.0/modules/features2d/src/akaze.cpp",4,4,1
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.cpp","opencv-4.12.0/modules/features2d/src/brisk.cpp",2,2,1
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.cpp","opencv-4.12.0/modules/features2d/src/kaze.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.cpp","opencv-4.12.0/modules/features2d/src/orb.cpp",2,2,1
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.cpp","opencv-4.12.0/modules/features2d/src/sift.dispatch.cpp",4,2,2
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.cpp","opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.cpp","opencv-4.12.0/modules/features2d/test/test_invariance_utils.hpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.cpp","opencv-4.12.0/modules/features2d/test/test_precomp.hpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",550,11,50
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/core/include/opencv2/core/cvstd_wrapper.hpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",13,10,4
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",19,3,16
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",3,2,2
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/core/src/copy.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/core/src/matmul.dispatch.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/core/src/matrix.cpp",10,4,5
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/core/src/system.cpp",4,4,1
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/core/src/trace.cpp",2,2,1
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/core/src/types.cpp",2,1,2
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/features2d/test/test_invariance_utils.hpp",3,3,3
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/imgcodecs/src/loadsave.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/imgproc/src/resize.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",9,9,2
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",77,20,8
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/ts/src/ts.cpp",7,3,4
"opencv-4.12.0/modules/features2d/test/test_detectors_invariance.impl.hpp","opencv-4.12.0/modules/ts/src/ts_gtest.cpp",81,3,9
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/core/include/opencv2/core/cvstd_wrapper.hpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/core/src/system.cpp",22,22,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/core/src/trace.cpp",11,11,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/features2d/include/opencv2/features2d.hpp",2,2,2
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/features2d/src/agast.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/features2d/src/akaze.cpp",2,2,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/features2d/src/brisk.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/features2d/src/fast.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/features2d/src/gftt.cpp",2,1,2
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/features2d/src/kaze.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/features2d/src/mser.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/features2d/src/orb.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/features2d/src/sift.dispatch.cpp",2,1,2
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp",12,12,2
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/features2d/test/test_precomp.hpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",66,66,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",55,44,3
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/ts/src/ts.cpp",44,22,4
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp","opencv-4.12.0/modules/ts/src/ts_gtest.cpp",33,11,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/core/include/opencv2/core/cvstd_wrapper.hpp",2,2,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",4,3,3
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",3,1,3
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/core/include/opencv2/core/matx.inl.hpp",4,2,2
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/core/include/opencv2/core/persistence.hpp",54,2,52
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",20,4,9
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/core/src/arithm.cpp",3,1,3
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/core/src/matrix.cpp",3,2,3
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/core/src/matrix_expressions.cpp",3,1,3
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/core/src/matrix_sparse.cpp",2,2,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/core/src/norm.dispatch.cpp",4,2,2
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/core/src/persistence.cpp",16,1,15
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/core/src/persistence_types.cpp",10,1,10
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/features2d/test/test_descriptors_regression.cpp",2,1,2
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/features2d/test/test_detectors_regression.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/imgcodecs/src/loadsave.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",47,5,8
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/ts/src/ts.cpp",24,4,4
"opencv-4.12.0/modules/features2d/test/test_detectors_regression.impl.hpp","opencv-4.12.0/modules/ts/src/ts_func.cpp",2,1,2
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/core/include/opencv2/core/base.hpp",2,2,1
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",16,13,3
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",20,3,6
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",6,2,2
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/core/src/arithm.cpp",6,1,3
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/core/src/matrix.cpp",8,3,2
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/core/src/matrix_expressions.cpp",6,1,3
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/core/src/matrix_operations.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/core/src/norm.dispatch.cpp",2,2,1
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/core/src/system.cpp",4,4,1
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/core/src/trace.cpp",2,2,1
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/features2d/test/test_precomp.hpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/imgproc/src/color.cpp",2,2,1
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",8,8,1
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",183,9,66
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/ts/src/ts.cpp",6,2,3
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/ts/src/ts_func.cpp",4,1,2
"opencv-4.12.0/modules/features2d/test/test_drawing.cpp","opencv-4.12.0/modules/ts/src/ts_gtest.cpp",17,2,4
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/core/include/opencv2/core/base.hpp",3,2,1
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/core/include/opencv2/core/fast_math.hpp",2,1,1
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",17,12,2
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",12,2,3
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/core/include/opencv2/core/persistence.hpp",8,4,4
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",9,4,3
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/core/src/matrix.cpp",8,2,3
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/core/src/persistence.cpp",16,2,6
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/core/src/persistence_types.cpp",2,1,1
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/core/src/system.cpp",5,5,2
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/core/src/trace.cpp",2,2,1
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/features2d/include/opencv2/features2d.hpp",3,2,2
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/features2d/src/fast.cpp",3,2,1
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/features2d/test/test_precomp.hpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/imgcodecs/include/opencv2/imgcodecs.hpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/imgcodecs/src/loadsave.cpp",6,2,2
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/imgproc/src/color.cpp",2,1,1
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/imgproc/src/drawing.cpp",2,1,1
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",31,15,7
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",23,12,9
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/ts/src/ts.cpp",20,7,9
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/ts/src/ts_func.cpp",3,2,1
"opencv-4.12.0/modules/features2d/test/test_fast.cpp","opencv-4.12.0/modules/ts/src/ts_gtest.cpp",20,3,7
"opencv-4.12.0/modules/features2d/test/test_invariance_utils.hpp","opencv-4.12.0/modules/core/include/opencv2/core/fast_math.hpp",2,1,1
"opencv-4.12.0/modules/features2d/test/test_invariance_utils.hpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",16,10,3
"opencv-4.12.0/modules/features2d/test/test_invariance_utils.hpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",106,2,15
"opencv-4.12.0/modules/features2d/test/test_invariance_utils.hpp","opencv-4.12.0/modules/core/include/opencv2/core/matx.inl.hpp",2,1,2
"opencv-4.12.0/modules/features2d/test/test_invariance_utils.hpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",3,2,3
"opencv-4.12.0/modules/features2d/test/test_invariance_utils.hpp","opencv-4.12.0/modules/core/src/matrix.cpp",6,2,1
"opencv-4.12.0/modules/features2d/test/test_invariance_utils.hpp","opencv-4.12.0/modules/core/src/matrix_expressions.cpp",5,2,3
"opencv-4.12.0/modules/features2d/test/test_invariance_utils.hpp","opencv-4.12.0/modules/core/src/matrix_sparse.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_invariance_utils.hpp","opencv-4.12.0/modules/core/src/norm.dispatch.cpp",2,1,2
"opencv-4.12.0/modules/features2d/test/test_invariance_utils.hpp","opencv-4.12.0/modules/imgproc/src/imgwarp.cpp",2,1,1
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/core/include/opencv2/core/base.hpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/core/include/opencv2/core/cvstd_wrapper.hpp",3,3,1
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",3,2,3
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/core/include/opencv2/core/types.hpp",13,2,7
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/core/src/matrix.cpp",2,1,2
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/core/src/system.cpp",22,21,3
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/core/src/trace.cpp",10,10,1
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/features2d/include/opencv2/features2d.hpp",3,2,3
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/features2d/src/agast.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/features2d/src/akaze.cpp",2,1,1
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/features2d/src/brisk.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/features2d/src/fast.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/features2d/src/gftt.cpp",2,1,2
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/features2d/src/kaze.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/features2d/src/mser.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/features2d/src/orb.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/features2d/src/sift.dispatch.cpp",2,1,2
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/features2d/test/test_precomp.hpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/imgcodecs/src/loadsave.cpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",85,62,8
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",50,40,3
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/ts/src/ts.cpp",53,21,7
"opencv-4.12.0/modules/features2d/test/test_keypoints.cpp","opencv-4.12.0/modules/ts/src/ts_gtest.cpp",30,10,1
"opencv-4.12.0/modules/features2d/test/test_main.cpp","opencv-4.12.0/modules/core/src/trace.cpp",2,1,1
"opencv-4.12.0/modules/features2d/test/test_main.cpp","opencv-4.12.0/modules/features2d/test/test_precomp.hpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_main.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts.hpp",1,1,1
"opencv-4.12.0/modules/features2d/test/test_main.cpp","opencv-4.12.0/modules/ts/include/opencv2/ts/ts_gtest.h",1,1,1
"opencv-4.12.0/modules/features2d/test/test_main.cpp","opencv-4.12.0/modules/ts/src/ts.cpp",3,1,3
"opencv-4.12.0/modules/features2d/test/test_main.cpp","opencv-4.12.0/modules/ts/src/ts_gtest.cpp",4,1,4
"opencv-4.12.0/modules/features2d/test/test_matchers_algorithmic.cpp","opencv-4.12.0/modules/core/include/opencv2/core/cvstd_wrapper.hpp",5,5,1
"opencv-4.12.0/modules/features2d/test/test_matchers_algorithmic.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.hpp",43,25,5
"opencv-4.12.0/modules/features2d/test/test_matchers_algorithmic.cpp","opencv-4.12.0/modules/core/include/opencv2/core/mat.inl.hpp",16,1,14
